;Comunidad;Provincia;Fecha;Precio
3497;cantabria;cantabria;Marzo 2017;1.481 €/m2
3498;cantabria;cantabria;Febrero 2017;1.471 €/m2
3499;cantabria;cantabria;Enero 2017;1.470 €/m2
3500;cantabria;cantabria;Diciembre 2016;1.480 €/m2
3501;cantabria;cantabria;Noviembre 2016;1.473 €/m2
3502;cantabria;cantabria;Octubre 2016;1.469 €/m2
3503;cantabria;cantabria;Septiembre 2016;1.464 €/m2
3504;cantabria;cantabria;Agosto 2016;1.464 €/m2
3505;cantabria;cantabria;Julio 2016;1.468 €/m2
3506;cantabria;cantabria;Junio 2016;1.477 €/m2
3507;cantabria;cantabria;Mayo 2016;1.484 €/m2
3508;cantabria;cantabria;Abril 2016;1.499 €/m2
3509;cantabria;cantabria;Marzo 2016;1.506 €/m2
3510;cantabria;cantabria;Febrero 2016;1.499 €/m2
3511;cantabria;cantabria;Enero 2016;1.506 €/m2
3512;cantabria;cantabria;Diciembre 2015;1.513 €/m2
3513;cantabria;cantabria;Noviembre 2015;1.522 €/m2
3514;cantabria;cantabria;Octubre 2015;1.534 €/m2
3515;cantabria;cantabria;Septiembre 2015;1.532 €/m2
3516;cantabria;cantabria;Agosto 2015;1.524 €/m2
3517;cantabria;cantabria;Julio 2015;1.527 €/m2
3518;cantabria;cantabria;Junio 2015;1.552 €/m2
3519;cantabria;cantabria;Mayo 2015;1.564 €/m2
3520;cantabria;cantabria;Abril 2015;1.552 €/m2
3521;cantabria;cantabria;Marzo 2015;1.562 €/m2
3522;cantabria;cantabria;Febrero 2015;1.565 €/m2
3523;cantabria;cantabria;Enero 2015;1.570 €/m2
3524;cantabria;cantabria;Diciembre 2014;1.572 €/m2
3525;cantabria;cantabria;Noviembre 2014;1.581 €/m2
3526;cantabria;cantabria;Octubre 2014;1.584 €/m2
3527;cantabria;cantabria;Septiembre 2014;1.590 €/m2
3528;cantabria;cantabria;Agosto 2014;1.589 €/m2
3529;cantabria;cantabria;Julio 2014;1.593 €/m2
3530;cantabria;cantabria;Junio 2014;1.584 €/m2
3531;cantabria;cantabria;Mayo 2014;1.592 €/m2
3532;cantabria;cantabria;Abril 2014;1.598 €/m2
3533;cantabria;cantabria;Marzo 2014;1.606 €/m2
3534;cantabria;cantabria;Febrero 2014;1.620 €/m2
3535;cantabria;cantabria;Enero 2014;1.632 €/m2
3536;cantabria;cantabria;Diciembre 2013;1.633 €/m2
3537;cantabria;cantabria;Noviembre 2013;1.643 €/m2
3538;cantabria;cantabria;Octubre 2013;1.656 €/m2
3539;cantabria;cantabria;Septiembre 2013;1.671 €/m2
3540;cantabria;cantabria;Agosto 2013;1.690 €/m2
3541;cantabria;cantabria;Julio 2013;1.690 €/m2
3542;cantabria;cantabria;Junio 2013;1.721 €/m2
3543;cantabria;cantabria;Mayo 2013;1.726 €/m2
3544;cantabria;cantabria;Abril 2013;1.740 €/m2
3545;cantabria;cantabria;Marzo 2013;1.751 €/m2
3546;cantabria;cantabria;Febrero 2013;1.765 €/m2
3547;cantabria;cantabria;Enero 2013;1.778 €/m2
3548;cantabria;cantabria;Diciembre 2012;1.788 €/m2
3549;cantabria;cantabria;Noviembre 2012;1.808 €/m2
3550;cantabria;cantabria;Octubre 2012;1.820 €/m2
3551;cantabria;cantabria;Septiembre 2012;1.823 €/m2
3552;cantabria;cantabria;Agosto 2012;1.840 €/m2
3553;cantabria;cantabria;Julio 2012;1.855 €/m2
3554;cantabria;cantabria;Junio 2012;1.869 €/m2
3555;cantabria;cantabria;Mayo 2012;1.907 €/m2
3556;cantabria;cantabria;Abril 2012;1.936 €/m2
3557;cantabria;cantabria;Marzo 2012;1.939 €/m2
3558;cantabria;cantabria;Febrero 2012;1.933 €/m2
3559;cantabria;cantabria;Enero 2012;1.938 €/m2
3560;cantabria;cantabria;Diciembre 2011;1.961 €/m2
3561;cantabria;cantabria;Noviembre 2011;1.975 €/m2
3562;cantabria;cantabria;Octubre 2011;1.970 €/m2
3563;cantabria;cantabria;Septiembre 2011;1.966 €/m2
3564;cantabria;cantabria;Agosto 2011;1.994 €/m2
3565;cantabria;cantabria;Julio 2011;1.996 €/m2
3566;cantabria;cantabria;Junio 2011;1.984 €/m2
3567;cantabria;cantabria;Mayo 2011;1.968 €/m2
3568;cantabria;cantabria;Abril 2011;1.959 €/m2
3569;cantabria;cantabria;Marzo 2011;1.962 €/m2
3570;cantabria;cantabria;Febrero 2011;1.982 €/m2
3571;cantabria;cantabria;Enero 2011;1.998 €/m2
3572;cantabria;cantabria;Diciembre 2010;2.000 €/m2
3573;cantabria;cantabria;Noviembre 2010;1.992 €/m2
3574;cantabria;cantabria;Octubre 2010;1.996 €/m2
3575;cantabria;cantabria;Septiembre 2010;1.989 €/m2
3576;cantabria;cantabria;Agosto 2010;1.991 €/m2
3577;cantabria;cantabria;Julio 2010;1.986 €/m2
3578;cantabria;cantabria;Junio 2010;1.914 €/m2
3579;cantabria;cantabria;Mayo 2010;1.917 €/m2
3580;cantabria;cantabria;Abril 2010;1.890 €/m2
3581;cantabria;cantabria;Marzo 2010;1.889 €/m2
3582;cantabria;cantabria;Febrero 2010;1.878 €/m2
3583;cantabria;cantabria;Enero 2010;1.906 €/m2
3584;cantabria;cantabria;Diciembre 2009;1.890 €/m2
3585;cantabria;cantabria;Noviembre 2009;1.889 €/m2
3586;cantabria;cantabria;Octubre 2009;1.910 €/m2
3587;cantabria;cantabria;Septiembre 2009;1.914 €/m2
3588;cantabria;cantabria;Agosto 2009;1.910 €/m2
3589;cantabria;cantabria;Julio 2009;1.927 €/m2
3590;cantabria;cantabria;Junio 2009;1.946 €/m2
3591;cantabria;cantabria;Mayo 2009;1.926 €/m2
3592;cantabria;cantabria;Abril 2009;1.922 €/m2
3593;cantabria;cantabria;Marzo 2009;1.928 €/m2
3594;cantabria;cantabria;Febrero 2009;1.919 €/m2
3595;cantabria;cantabria;Enero 2009;1.913 €/m2
3596;cantabria;cantabria;Diciembre 2008;1.921 €/m2
3597;cantabria;cantabria;Noviembre 2008;1.940 €/m2
3598;cantabria;cantabria;Octubre 2008;1.918 €/m2
3599;cantabria;cantabria;Septiembre 2008;1.906 €/m2
3600;cantabria;cantabria;Agosto 2008;1.887 €/m2
3601;cantabria;cantabria;Julio 2008;1.930 €/m2
3602;cantabria;cantabria;Junio 2008;1.955 €/m2
3603;cantabria;cantabria;Mayo 2008;1.939 €/m2
3604;cantabria;cantabria;Abril 2008;1.934 €/m2
3605;cantabria;cantabria;Marzo 2008;1.967 €/m2
3606;cantabria;cantabria;Febrero 2008;2.010 €/m2
3607;cantabria;cantabria;Enero 2008;1.960 €/m2
3608;cantabria;cantabria;Diciembre 2007;1.973 €/m2
3609;cantabria;cantabria;Noviembre 2007;1.924 €/m2
3610;cantabria;cantabria;Octubre 2007;1.863 €/m2
3611;cantabria;cantabria;Septiembre 2007;1.843 €/m2
3612;cantabria;cantabria;Agosto 2007;1.832 €/m2
3613;cantabria;cantabria;Julio 2007;1.806 €/m2
3614;cantabria;cantabria;Junio 2007;1.897 €/m2
3615;cantabria;cantabria;Mayo 2007;1.869 €/m2
3616;cantabria;cantabria;Abril 2007;1.960 €/m2
3617;cantabria;cantabria;Marzo 2007;1.905 €/m2
3618;cantabria;cantabria;Febrero 2007;1.855 €/m2
3619;cantabria;cantabria;Enero 2007;n.d.
3620;cantabria;cantabria;Diciembre 2006;n.d.
3621;cantabria;cantabria;Noviembre 2006;n.d.
3622;cantabria;cantabria;Octubre 2006;n.d.
3623;cantabria;cantabria;Septiembre 2006;n.d.
3624;cantabria;cantabria;Agosto 2006;n.d.
3625;cantabria;cantabria;Julio 2006;n.d.
3626;cantabria;cantabria;Junio 2006;n.d.
3627;cantabria;cantabria;Mayo 2006;n.d.
3628;cantabria;cantabria;Abril 2006;n.d.
3629;cantabria;cantabria;Marzo 2006;n.d.
3630;cantabria;cantabria;Febrero 2006;n.d.
3631;cantabria;cantabria;Enero 2006;n.d.
3632;castilla-y-leon;avila-provincia;Noviembre 2024;916 €/m2
3633;castilla-y-leon;avila-provincia;Octubre 2024;917 €/m2
3634;castilla-y-leon;avila-provincia;Septiembre 2024;917 €/m2
3635;castilla-y-leon;avila-provincia;Agosto 2024;922 €/m2
3636;castilla-y-leon;avila-provincia;Julio 2024;912 €/m2
3637;castilla-y-leon;avila-provincia;Junio 2024;903 €/m2
3638;castilla-y-leon;avila-provincia;Mayo 2024;895 €/m2
3639;castilla-y-leon;avila-provincia;Abril 2024;893 €/m2
3640;castilla-y-leon;avila-provincia;Marzo 2024;894 €/m2
3641;castilla-y-leon;avila-provincia;Febrero 2024;889 €/m2
3642;castilla-y-leon;avila-provincia;Enero 2024;893 €/m2
3643;castilla-y-leon;avila-provincia;Diciembre 2023;887 €/m2
3644;castilla-y-leon;avila-provincia;Noviembre 2023;883 €/m2
3645;castilla-y-leon;avila-provincia;Octubre 2023;884 €/m2
3646;castilla-y-leon;avila-provincia;Septiembre 2023;886 €/m2
3647;castilla-y-leon;avila-provincia;Agosto 2023;878 €/m2
3648;castilla-y-leon;avila-provincia;Julio 2023;882 €/m2
3649;castilla-y-leon;avila-provincia;Junio 2023;870 €/m2
3650;castilla-y-leon;avila-provincia;Mayo 2023;872 €/m2
3651;castilla-y-leon;avila-provincia;Abril 2023;865 €/m2
3652;castilla-y-leon;avila-provincia;Marzo 2023;857 €/m2
3653;castilla-y-leon;avila-provincia;Febrero 2023;847 €/m2
3654;castilla-y-leon;avila-provincia;Enero 2023;837 €/m2
3655;castilla-y-leon;avila-provincia;Diciembre 2022;837 €/m2
3656;castilla-y-leon;avila-provincia;Noviembre 2022;848 €/m2
3657;castilla-y-leon;avila-provincia;Octubre 2022;850 €/m2
3658;castilla-y-leon;avila-provincia;Septiembre 2022;845 €/m2
3659;castilla-y-leon;avila-provincia;Agosto 2022;837 €/m2
3660;castilla-y-leon;avila-provincia;Julio 2022;836 €/m2
3661;castilla-y-leon;avila-provincia;Junio 2022;842 €/m2
3662;castilla-y-leon;avila-provincia;Mayo 2022;841 €/m2
3663;castilla-y-leon;avila-provincia;Abril 2022;848 €/m2
3664;castilla-y-leon;avila-provincia;Marzo 2022;842 €/m2
3665;castilla-y-leon;avila-provincia;Febrero 2022;838 €/m2
3666;castilla-y-leon;avila-provincia;Enero 2022;843 €/m2
3667;castilla-y-leon;avila-provincia;Diciembre 2021;845 €/m2
3668;castilla-y-leon;avila-provincia;Noviembre 2021;846 €/m2
3669;castilla-y-leon;avila-provincia;Octubre 2021;852 €/m2
3670;castilla-y-leon;avila-provincia;Septiembre 2021;853 €/m2
3671;castilla-y-leon;avila-provincia;Agosto 2021;852 €/m2
3672;castilla-y-leon;avila-provincia;Julio 2021;856 €/m2
3673;castilla-y-leon;avila-provincia;Junio 2021;857 €/m2
3674;castilla-y-leon;avila-provincia;Mayo 2021;853 €/m2
3675;castilla-y-leon;avila-provincia;Abril 2021;855 €/m2
3676;castilla-y-leon;avila-provincia;Marzo 2021;860 €/m2
3677;castilla-y-leon;avila-provincia;Febrero 2021;857 €/m2
3678;castilla-y-leon;avila-provincia;Enero 2021;844 €/m2
3679;castilla-y-leon;avila-provincia;Diciembre 2020;846 €/m2
3680;castilla-y-leon;avila-provincia;Noviembre 2020;851 €/m2
3681;castilla-y-leon;avila-provincia;Octubre 2020;850 €/m2
3682;castilla-y-leon;avila-provincia;Septiembre 2020;853 €/m2
3683;castilla-y-leon;avila-provincia;Agosto 2020;865 €/m2
3684;castilla-y-leon;avila-provincia;Julio 2020;874 €/m2
3685;castilla-y-leon;avila-provincia;Junio 2020;866 €/m2
3686;castilla-y-leon;avila-provincia;Mayo 2020;863 €/m2
3687;castilla-y-leon;avila-provincia;Abril 2020;856 €/m2
3688;castilla-y-leon;avila-provincia;Marzo 2020;854 €/m2
3689;castilla-y-leon;avila-provincia;Febrero 2020;851 €/m2
3690;castilla-y-leon;avila-provincia;Enero 2020;856 €/m2
3691;castilla-y-leon;avila-provincia;Diciembre 2019;853 €/m2
3692;castilla-y-leon;avila-provincia;Noviembre 2019;854 €/m2
3693;castilla-y-leon;avila-provincia;Octubre 2019;856 €/m2
3694;castilla-y-leon;avila-provincia;Septiembre 2019;850 €/m2
3695;castilla-y-leon;avila-provincia;Agosto 2019;842 €/m2
3696;castilla-y-leon;avila-provincia;Julio 2019;832 €/m2
3697;castilla-y-leon;avila-provincia;Junio 2019;831 €/m2
3698;castilla-y-leon;avila-provincia;Mayo 2019;828 €/m2
3699;castilla-y-leon;avila-provincia;Abril 2019;831 €/m2
3700;castilla-y-leon;avila-provincia;Marzo 2019;830 €/m2
3701;castilla-y-leon;avila-provincia;Febrero 2019;830 €/m2
3702;castilla-y-leon;avila-provincia;Enero 2019;822 €/m2
3703;castilla-y-leon;avila-provincia;Diciembre 2018;814 €/m2
3704;castilla-y-leon;avila-provincia;Noviembre 2018;827 €/m2
3705;castilla-y-leon;avila-provincia;Octubre 2018;832 €/m2
3706;castilla-y-leon;avila-provincia;Septiembre 2018;828 €/m2
3707;castilla-y-leon;avila-provincia;Agosto 2018;825 €/m2
3708;castilla-y-leon;avila-provincia;Julio 2018;832 €/m2
3709;castilla-y-leon;avila-provincia;Junio 2018;837 €/m2
3710;castilla-y-leon;avila-provincia;Mayo 2018;843 €/m2
3711;castilla-y-leon;avila-provincia;Abril 2018;843 €/m2
3712;castilla-y-leon;avila-provincia;Marzo 2018;852 €/m2
3713;castilla-y-leon;avila-provincia;Febrero 2018;850 €/m2
3714;castilla-y-leon;avila-provincia;Enero 2018;845 €/m2
3715;castilla-y-leon;avila-provincia;Diciembre 2017;845 €/m2
3716;castilla-y-leon;avila-provincia;Noviembre 2017;842 €/m2
3717;castilla-y-leon;avila-provincia;Octubre 2017;844 €/m2
3718;castilla-y-leon;avila-provincia;Septiembre 2017;847 €/m2
3719;castilla-y-leon;avila-provincia;Agosto 2017;842 €/m2
3720;castilla-y-leon;avila-provincia;Julio 2017;846 €/m2
3721;castilla-y-leon;avila-provincia;Junio 2017;844 €/m2
3722;castilla-y-leon;avila-provincia;Mayo 2017;857 €/m2
3723;castilla-y-leon;avila-provincia;Abril 2017;865 €/m2
3724;castilla-y-leon;avila-provincia;Marzo 2017;865 €/m2
3725;castilla-y-leon;avila-provincia;Febrero 2017;869 €/m2
3726;castilla-y-leon;avila-provincia;Enero 2017;867 €/m2
3727;castilla-y-leon;avila-provincia;Diciembre 2016;858 €/m2
3728;castilla-y-leon;avila-provincia;Noviembre 2016;854 €/m2
3729;castilla-y-leon;avila-provincia;Octubre 2016;852 €/m2
3730;castilla-y-leon;avila-provincia;Septiembre 2016;867 €/m2
3731;castilla-y-leon;avila-provincia;Agosto 2016;873 €/m2
3732;castilla-y-leon;avila-provincia;Julio 2016;878 €/m2
3733;castilla-y-leon;avila-provincia;Junio 2016;883 €/m2
3734;castilla-y-leon;avila-provincia;Mayo 2016;889 €/m2
3735;castilla-y-leon;avila-provincia;Abril 2016;881 €/m2
3736;castilla-y-leon;avila-provincia;Marzo 2016;888 €/m2
3737;castilla-y-leon;avila-provincia;Febrero 2016;887 €/m2
3738;castilla-y-leon;avila-provincia;Enero 2016;890 €/m2
3739;castilla-y-leon;avila-provincia;Diciembre 2015;895 €/m2
3740;castilla-y-leon;avila-provincia;Noviembre 2015;909 €/m2
3741;castilla-y-leon;avila-provincia;Octubre 2015;911 €/m2
3742;castilla-y-leon;avila-provincia;Septiembre 2015;902 €/m2
3743;castilla-y-leon;avila-provincia;Agosto 2015;900 €/m2
3744;castilla-y-leon;avila-provincia;Julio 2015;906 €/m2
3745;castilla-y-leon;avila-provincia;Junio 2015;918 €/m2
3746;castilla-y-leon;avila-provincia;Mayo 2015;913 €/m2
3747;castilla-y-leon;avila-provincia;Abril 2015;917 €/m2
3748;castilla-y-leon;avila-provincia;Marzo 2015;915 €/m2
3749;castilla-y-leon;avila-provincia;Febrero 2015;915 €/m2
3750;castilla-y-leon;avila-provincia;Enero 2015;907 €/m2
3751;castilla-y-leon;avila-provincia;Diciembre 2014;905 €/m2
3752;castilla-y-leon;avila-provincia;Noviembre 2014;906 €/m2
3753;castilla-y-leon;avila-provincia;Octubre 2014;902 €/m2
3754;castilla-y-leon;avila-provincia;Septiembre 2014;909 €/m2
3755;castilla-y-leon;avila-provincia;Agosto 2014;913 €/m2
3756;castilla-y-leon;avila-provincia;Julio 2014;916 €/m2
3757;castilla-y-leon;avila-provincia;Junio 2014;920 €/m2
3758;castilla-y-leon;avila-provincia;Mayo 2014;934 €/m2
3759;castilla-y-leon;avila-provincia;Abril 2014;946 €/m2
3760;castilla-y-leon;avila-provincia;Marzo 2014;955 €/m2
3761;castilla-y-leon;avila-provincia;Febrero 2014;976 €/m2
3762;castilla-y-leon;avila-provincia;Enero 2014;958 €/m2
3763;castilla-y-leon;avila-provincia;Diciembre 2013;958 €/m2
3764;castilla-y-leon;avila-provincia;Noviembre 2013;954 €/m2
3765;castilla-y-leon;avila-provincia;Octubre 2013;959 €/m2
3766;castilla-y-leon;avila-provincia;Septiembre 2013;959 €/m2
3767;castilla-y-leon;avila-provincia;Agosto 2013;967 €/m2
3768;castilla-y-leon;avila-provincia;Julio 2013;990 €/m2
3769;castilla-y-leon;avila-provincia;Junio 2013;973 €/m2
3770;castilla-y-leon;avila-provincia;Mayo 2013;986 €/m2
3771;castilla-y-leon;avila-provincia;Abril 2013;1.011 €/m2
3772;castilla-y-leon;avila-provincia;Marzo 2013;1.016 €/m2
3773;castilla-y-leon;avila-provincia;Febrero 2013;1.016 €/m2
3774;castilla-y-leon;avila-provincia;Enero 2013;1.000 €/m2
3775;castilla-y-leon;avila-provincia;Diciembre 2012;1.009 €/m2
3776;castilla-y-leon;avila-provincia;Noviembre 2012;1.018 €/m2
3777;castilla-y-leon;avila-provincia;Octubre 2012;1.034 €/m2
3778;castilla-y-leon;avila-provincia;Septiembre 2012;1.038 €/m2
3779;castilla-y-leon;avila-provincia;Agosto 2012;1.042 €/m2
3780;castilla-y-leon;avila-provincia;Julio 2012;1.049 €/m2
3781;castilla-y-leon;avila-provincia;Junio 2012;1.053 €/m2
3782;castilla-y-leon;avila-provincia;Mayo 2012;1.068 €/m2
3783;castilla-y-leon;avila-provincia;Abril 2012;1.076 €/m2
3784;castilla-y-leon;avila-provincia;Marzo 2012;1.079 €/m2
3785;castilla-y-leon;avila-provincia;Febrero 2012;1.086 €/m2
3786;castilla-y-leon;avila-provincia;Enero 2012;1.111 €/m2
3787;castilla-y-leon;avila-provincia;Diciembre 2011;1.114 €/m2
3788;castilla-y-leon;avila-provincia;Noviembre 2011;1.120 €/m2
3789;castilla-y-leon;avila-provincia;Octubre 2011;1.131 €/m2
3790;castilla-y-leon;avila-provincia;Septiembre 2011;1.132 €/m2
3791;castilla-y-leon;avila-provincia;Agosto 2011;1.142 €/m2
3792;castilla-y-leon;avila-provincia;Julio 2011;1.147 €/m2
3793;castilla-y-leon;avila-provincia;Junio 2011;1.162 €/m2
3794;castilla-y-leon;avila-provincia;Mayo 2011;1.155 €/m2
3795;castilla-y-leon;avila-provincia;Abril 2011;1.162 €/m2
3796;castilla-y-leon;avila-provincia;Marzo 2011;1.161 €/m2
3797;castilla-y-leon;avila-provincia;Febrero 2011;1.162 €/m2
3798;castilla-y-leon;avila-provincia;Enero 2011;1.171 €/m2
3799;castilla-y-leon;avila-provincia;Diciembre 2010;1.176 €/m2
3800;castilla-y-leon;avila-provincia;Noviembre 2010;1.178 €/m2
3801;castilla-y-leon;avila-provincia;Octubre 2010;1.172 €/m2
3802;castilla-y-leon;avila-provincia;Septiembre 2010;1.163 €/m2
3803;castilla-y-leon;avila-provincia;Agosto 2010;1.177 €/m2
3804;castilla-y-leon;avila-provincia;Julio 2010;1.189 €/m2
3805;castilla-y-leon;avila-provincia;Junio 2010;1.200 €/m2
3806;castilla-y-leon;avila-provincia;Mayo 2010;1.213 €/m2
3807;castilla-y-leon;avila-provincia;Abril 2010;1.194 €/m2
3808;castilla-y-leon;avila-provincia;Marzo 2010;1.183 €/m2
3809;castilla-y-leon;avila-provincia;Febrero 2010;1.176 €/m2
3810;castilla-y-leon;avila-provincia;Enero 2010;1.188 €/m2
3811;castilla-y-leon;avila-provincia;Diciembre 2009;1.192 €/m2
3812;castilla-y-leon;avila-provincia;Noviembre 2009;1.205 €/m2
3813;castilla-y-leon;avila-provincia;Octubre 2009;1.215 €/m2
3814;castilla-y-leon;avila-provincia;Septiembre 2009;1.200 €/m2
3815;castilla-y-leon;avila-provincia;Agosto 2009;1.194 €/m2
3816;castilla-y-leon;avila-provincia;Julio 2009;1.194 €/m2
3817;castilla-y-leon;avila-provincia;Junio 2009;1.199 €/m2
3818;castilla-y-leon;avila-provincia;Mayo 2009;1.204 €/m2
3819;castilla-y-leon;avila-provincia;Abril 2009;1.195 €/m2
3820;castilla-y-leon;avila-provincia;Marzo 2009;1.185 €/m2
3821;castilla-y-leon;avila-provincia;Febrero 2009;1.170 €/m2
3822;castilla-y-leon;avila-provincia;Enero 2009;1.182 €/m2
3823;castilla-y-leon;avila-provincia;Diciembre 2008;1.163 €/m2
3824;castilla-y-leon;avila-provincia;Noviembre 2008;1.189 €/m2
3825;castilla-y-leon;avila-provincia;Octubre 2008;1.187 €/m2
3826;castilla-y-leon;avila-provincia;Septiembre 2008;1.171 €/m2
3827;castilla-y-leon;avila-provincia;Agosto 2008;1.175 €/m2
3828;castilla-y-leon;avila-provincia;Julio 2008;1.212 €/m2
3829;castilla-y-leon;avila-provincia;Junio 2008;1.219 €/m2
3830;castilla-y-leon;avila-provincia;Mayo 2008;1.200 €/m2
3831;castilla-y-leon;avila-provincia;Abril 2008;1.212 €/m2
3832;castilla-y-leon;avila-provincia;Marzo 2008;1.266 €/m2
3833;castilla-y-leon;avila-provincia;Febrero 2008;1.252 €/m2
3834;castilla-y-leon;avila-provincia;Enero 2008;1.219 €/m2
3835;castilla-y-leon;avila-provincia;Diciembre 2007;1.225 €/m2
3836;castilla-y-leon;avila-provincia;Noviembre 2007;1.168 €/m2
3837;castilla-y-leon;avila-provincia;Octubre 2007;1.195 €/m2
3838;castilla-y-leon;avila-provincia;Septiembre 2007;1.235 €/m2
3839;castilla-y-leon;avila-provincia;Agosto 2007;1.217 €/m2
3840;castilla-y-leon;avila-provincia;Julio 2007;1.245 €/m2
3841;castilla-y-leon;avila-provincia;Junio 2007;1.208 €/m2
3842;castilla-y-leon;avila-provincia;Mayo 2007;1.189 €/m2
3843;castilla-y-leon;avila-provincia;Abril 2007;1.162 €/m2
3844;castilla-y-leon;avila-provincia;Marzo 2007;n.d.
3845;castilla-y-leon;avila-provincia;Febrero 2007;n.d.
3846;castilla-y-leon;avila-provincia;Enero 2007;n.d.
3847;castilla-y-leon;avila-provincia;Diciembre 2006;n.d.
3848;castilla-y-leon;avila-provincia;Noviembre 2006;n.d.
3849;castilla-y-leon;avila-provincia;Octubre 2006;n.d.
3850;castilla-y-leon;avila-provincia;Septiembre 2006;n.d.
3851;castilla-y-leon;avila-provincia;Agosto 2006;n.d.
3852;castilla-y-leon;avila-provincia;Julio 2006;n.d.
3853;castilla-y-leon;avila-provincia;Junio 2006;n.d.
3854;castilla-y-leon;avila-provincia;Mayo 2006;n.d.
3855;castilla-y-leon;avila-provincia;Abril 2006;n.d.
3856;castilla-y-leon;avila-provincia;Marzo 2006;n.d.
3857;castilla-y-leon;avila-provincia;Febrero 2006;n.d.
3858;castilla-y-leon;avila-provincia;Enero 2006;n.d.
3859;castilla-y-leon;burgos-provincia;Noviembre 2024;1.240 €/m2
3860;castilla-y-leon;burgos-provincia;Octubre 2024;1.222 €/m2
3861;castilla-y-leon;burgos-provincia;Septiembre 2024;1.219 €/m2
3862;castilla-y-leon;burgos-provincia;Agosto 2024;1.224 €/m2
3863;castilla-y-leon;burgos-provincia;Julio 2024;1.227 €/m2
3864;castilla-y-leon;burgos-provincia;Junio 2024;1.215 €/m2
3865;castilla-y-leon;burgos-provincia;Mayo 2024;1.214 €/m2
3866;castilla-y-leon;burgos-provincia;Abril 2024;1.221 €/m2
3867;castilla-y-leon;burgos-provincia;Marzo 2024;1.234 €/m2
3868;castilla-y-leon;burgos-provincia;Febrero 2024;1.234 €/m2
