;Fecha;Provincia;Viajeros;Comunidad;Viajeros_normalizado
16835;2023-01-01;Soria;406.0;Castilla y Leon;0.29656683710737763
16837;2023-01-01;Tarragona;2658.0;Cataluna;0.032335373048989674
16839;2023-01-01;Teruel;2586.0;Aragon;0.2920383963862225
16841;2023-01-01;Toledo;1899.0;Castilla-La Mancha;0.3475475841874085
16843;2023-01-01;Valencia;20854.0;Valencia;0.2847117931354613
16845;2023-01-01;Valladolid;1698.0;Castilla y Leon;0.30677506775067753
16847;2023-01-01;Vizcaya;4672.0;Pais Vasco;0.26141450313339304
16849;2023-01-01;Zamora;179.0;Castilla y Leon;0.04424122590212556
16851;2023-01-01;Zaragoza;1867.0;Aragon;0.2284350911537991
16853;2023-02-01;A Coruna;5336.0;Galicia;0.3040282604979773
16855;2023-02-01;Alava;715.0;Pais Vasco;0.3401522359657469
16857;2023-02-01;Albacete;422.0;Castilla-La Mancha;0.13683527885862518
16859;2023-02-01;Alicante;53905.0;Valencia;0.22302071955780625
16861;2023-02-01;Almeria;4491.0;Andalucia;0.08345411974579106
16863;2023-02-01;Asturias;2641.0;Principado de Asturias;0.10077460220551761
16865;2023-02-01;Avila;2179.0;Castilla y Leon;0.43843058350100605
16867;2023-02-01;Badajoz;4935.0;Extremadura;0.44757845093415566
16869;2023-02-01;Barcelona;20142.0;Cataluna;0.4933983293731475
16871;2023-02-01;Burgos;1565.0;Castilla y Leon;0.2522972755118491
16873;2023-02-01;Caceres;6150.0;Extremadura;0.35072711719418304
16875;2023-02-01;Cadiz;17589.0;Andalucia;0.2905015938031612
16877;2023-02-01;Cantabria;4264.0;Cantabria;0.14051275291636459
16879;2023-02-01;Castellon;5751.0;Valencia;0.06234754610205874
16881;2023-02-01;Ciudad Real;583.0;Castilla-La Mancha;0.30539549502357255
16883;2023-02-01;Cordoba;5677.0;Andalucia;0.5298674631323502
16885;2023-02-01;Cuenca;2213.0;Castilla-La Mancha;0.21108355589469668
16887;2023-02-01;Girona;8000.0;Cataluna;0.05515453611587968
16889;2023-02-01;Granada;43489.0;Andalucia;0.9793496374363825
16891;2023-02-01;Guadalajara;841.0;Castilla-La Mancha;0.2295932295932296
16893;2023-02-01;Guipuzcoa;3292.0;Pais Vasco;0.23674937072995325
16895;2023-02-01;Huelva;849.0;Andalucia;0.027135003835336232
16897;2023-02-01;Huesca;8231.0;Aragon;0.5170875738158061
16899;2023-02-01;Islas Baleares;5334.0;Islas Baleares;0.01627971566960784
16901;2023-02-01;Jaen;3219.0;Andalucia;0.30742049469964666
16903;2023-02-01;La Rioja;4063.0;La Rioja;0.2635744404800519
16905;2023-02-01;Las Palmas;154367.0;Canarias;0.4712330690729926
16907;2023-02-01;Leon;2511.0;Castilla y Leon;0.40240384615384617
16909;2023-02-01;Lleida;6166.0;Cataluna;0.7776516584689116
16911;2023-02-01;Lugo;1719.0;Galicia;0.10772026569745582
16913;2023-02-01;Madrid;55068.0;Comunidad de Madrid;0.7318395662227892
16915;2023-02-01;Malaga;65281.0;Andalucia;0.3661198508174196
16917;2023-02-01;Murcia;5212.0;Region de Murcia;0.15890243902439025
16919;2023-02-01;Navarra;7370.0;Navarra;0.2759989514286784
16921;2023-02-01;Ourense;1018.0;Galicia;0.5118149824032177
16923;2023-02-01;Palencia;168.0;Castilla y Leon;0.1449525452976704
16925;2023-02-01;Pontevedra;1547.0;Galicia;0.07707253886010362
16927;2023-02-01;Salamanca;7103.0;Castilla y Leon;0.41834030272689793
16929;2023-02-01;Santa Cruz de Tenerife;99352.0;Canarias;0.6833200363146167
16931;2023-02-01;Segovia;2591.0;Castilla y Leon;0.37083154429655074
16933;2023-02-01;Sevilla;40581.0;Andalucia;0.6692890010390381
16935;2023-02-01;Soria;431.0;Castilla y Leon;0.3148283418553689
16937;2023-02-01;Tarragona;1477.0;Cataluna;0.017968151239036022
16939;2023-02-01;Teruel;5004.0;Aragon;0.5651044607566347
16941;2023-02-01;Toledo;1543.0;Castilla-La Mancha;0.28239385065885797
16943;2023-02-01;Valencia;21240.0;Valencia;0.2899817054856238
16945;2023-02-01;Valladolid;1384.0;Castilla y Leon;0.25004516711833785
16947;2023-02-01;Vizcaya;5843.0;Pais Vasco;0.32693598925693823
16949;2023-02-01;Zamora;178.0;Castilla y Leon;0.0439940682155215
16951;2023-02-01;Zaragoza;2277.0;Aragon;0.27860026917900405
16953;2023-03-01;A Coruna;5367.0;Galicia;0.30579454162156
16955;2023-03-01;Alava;894.0;Pais Vasco;0.4253092293054234
16957;2023-03-01;Albacete;934.0;Castilla-La Mancha;0.3028534370946822
16959;2023-03-01;Alicante;67040.0;Valencia;0.277364048588356
16961;2023-03-01;Almeria;5971.0;Andalucia;0.11095625673616531
16963;2023-03-01;Asturias;3031.0;Principado de Asturias;0.11565612241004312
16965;2023-03-01;Avila;2083.0;Castilla y Leon;0.4191146881287726
16967;2023-03-01;Badajoz;5872.0;Extremadura;0.5325594050426266
16969;2023-03-01;Barcelona;24284.0;Cataluna;0.5948607402689661
16971;2023-03-01;Burgos;2002.0;Castilla y Leon;0.3227470578752217
16973;2023-03-01;Caceres;8030.0;Extremadura;0.4579412603364699
16975;2023-03-01;Cadiz;15597.0;Andalucia;0.2576015326936099
16977;2023-03-01;Cantabria;4971.0;Cantabria;0.16381071640413894
16979;2023-03-01;Castellon;6009.0;Valencia;0.0651445669496211
16981;2023-03-01;Ciudad Real;581.0;Castilla-La Mancha;0.30434782608695654
16983;2023-03-01;Cordoba;6478.0;Andalucia;0.6046294567855143
16985;2023-03-01;Cuenca;2899.0;Castilla-La Mancha;0.2765165967188096
16987;2023-03-01;Girona;7566.0;Cataluna;0.05216240253159321
16989;2023-03-01;Granada;35513.0;Andalucia;0.7997342701436743
16991;2023-03-01;Guadalajara;1188.0;Castilla-La Mancha;0.32432432432432434
16993;2023-03-01;Guipuzcoa;4199.0;Pais Vasco;0.301977705861201
16995;2023-03-01;Huelva;853.0;Andalucia;0.02726284837637433
16997;2023-03-01;Huesca;7542.0;Aragon;0.473803241613268
16999;2023-03-01;Islas Baleares;9679.0;Islas Baleares;0.029540938876290643
17001;2023-03-01;Jaen;4613.0;Andalucia;0.44055009072676915
17003;2023-03-01;La Rioja;4531.0;La Rioja;0.29393447940317874
17005;2023-03-01;Las Palmas;172837.0;Canarias;0.5276160705291211
17007;2023-03-01;Leon;2784.0;Castilla y Leon;0.4461538461538462
17009;2023-03-01;Lleida;3828.0;Cataluna;0.48278471433976544
17011;2023-03-01;Lugo;1448.0;Galicia;0.09073818774282491
17013;2023-03-01;Madrid;59891.0;Comunidad de Madrid;0.7959359965978258
17015;2023-03-01;Malaga;71927.0;Andalucia;0.40339306244917417
17017;2023-03-01;Murcia;5798.0;Region de Murcia;0.17676829268292682
17019;2023-03-01;Navarra;8832.0;Navarra;0.330749354005168
17021;2023-03-01;Ourense;765.0;Galicia;0.38461538461538464
17023;2023-03-01;Palencia;255.0;Castilla y Leon;0.2200172562553926
17025;2023-03-01;Pontevedra;1595.0;Galicia;0.0794639298525309
17027;2023-03-01;Salamanca;6207.0;Castilla y Leon;0.3655692325814241
17029;2023-03-01;Santa Cruz de Tenerife;107681.0;Canarias;0.7406049684998212
17031;2023-03-01;Segovia;3039.0;Castilla y Leon;0.43495062258480033
17033;2023-03-01;Sevilla;42641.0;Andalucia;0.703263899196807
17035;2023-03-01;Soria;717.0;Castilla y Leon;0.5237399561723886
17037;2023-03-01;Tarragona;2814.0;Cataluna;0.03423316018053308
17039;2023-03-01;Teruel;3593.0;Aragon;0.405759457933371
17041;2023-03-01;Toledo;2188.0;Castilla-La Mancha;0.40043923865300146
17043;2023-03-01;Valencia;23305.0;Valencia;0.3181743712967261
17045;2023-03-01;Valladolid;1530.0;Castilla y Leon;0.2764227642276423
17047;2023-03-01;Vizcaya;6555.0;Pais Vasco;0.36677484333034915
17049;2023-03-01;Zamora;674.0;Castilla y Leon;0.166584280771132
17051;2023-03-01;Zaragoza;3289.0;Aragon;0.40242261103633914
17053;2023-04-01;A Coruna;8444.0;Galicia;0.4811121873397527
17055;2023-04-01;Alava;1169.0;Pais Vasco;0.5561370123691722
17057;2023-04-01;Albacete;1498.0;Castilla-La Mancha;0.48573281452658884
17059;2023-04-01;Alicante;152203.0;Valencia;0.6297082381756197
17061;2023-04-01;Almeria;23734.0;Andalucia;0.44103764819563684
17063;2023-04-01;Asturias;9593.0;Principado de Asturias;0.36604723928721333
17065;2023-04-01;Avila;3628.0;Castilla y Leon;0.7299798792756539
17067;2023-04-01;Badajoz;8800.0;Extremadura;0.7981135497914021
17069;2023-04-01;Barcelona;30047.0;Cataluna;0.736031158905519
17071;2023-04-01;Burgos;3725.0;Castilla y Leon;0.6005158794131872
17073;2023-04-01;Caceres;12202.0;Extremadura;0.6958654120330767
17075;2023-04-01;Cadiz;25473.0;Andalucia;0.4207144862668671
17077;2023-04-01;Cantabria;14033.0;Cantabria;0.46243326962367365
17079;2023-04-01;Castellon;29805.0;Valencia;0.32312095488990794
17081;2023-04-01;Ciudad Real;1284.0;Castilla-La Mancha;0.6726034573074908
17083;2023-04-01;Cordoba;10260.0;Andalucia;0.9576255366809782
17085;2023-04-01;Cuenca;5441.0;Castilla-La Mancha;0.5189813048454788
17087;2023-04-01;Girona;23716.0;Cataluna;0.16350562231552532
17089;2023-04-01;Granada;23824.0;Andalucia;0.5365040760257623
17091;2023-04-01;Guadalajara;2004.0;Castilla-La Mancha;0.5470925470925471
17093;2023-04-01;Guipuzcoa;7049.0;Pais Vasco;0.5069399496583963
17095;2023-04-01;Huelva;5062.0;Andalucia;0.1617872666837126
17097;2023-04-01;Huesca;7712.0;Aragon;0.48448297524814676
17099;2023-04-01;Islas Baleares;50525.0;Islas Baleares;0.1542055932146487
17101;2023-04-01;Jaen;7667.0;Andalucia;0.732212778149174
17103;2023-04-01;La Rioja;7283.0;La Rioja;0.472461887771651
17105;2023-04-01;Las Palmas;175781.0;Canarias;0.536603160744976
17107;2023-04-01;Leon;4118.0;Castilla y Leon;0.6599358974358974
17109;2023-04-01;Lleida;1939.0;Cataluna;0.2445453398915374
17111;2023-04-01;Lugo;7287.0;Galicia;0.45663616994610856
17113;2023-04-01;Madrid;68531.0;Comunidad de Madrid;0.9107593759136698
17115;2023-04-01;Malaga;105093.0;Andalucia;0.5894001850761336
17117;2023-04-01;Murcia;12618.0;Region de Murcia;0.3846951219512195
17119;2023-04-01;Navarra;11870.0;Navarra;0.44451934239598545
17121;2023-04-01;Ourense;1349.0;Galicia;0.6782302664655606
17123;2023-04-01;Palencia;764.0;Castilla y Leon;0.6591889559965487
17125;2023-04-01;Pontevedra;5534.0;Galicia;0.2757074531685931
17127;2023-04-01;Salamanca;12084.0;Castilla y Leon;0.7117026915601625
17129;2023-04-01;Santa Cruz de Tenerife;115734.0;Canarias;0.7959916366337451
17131;2023-04-01;Segovia;4432.0;Castilla y Leon;0.6343208816373265
17133;2023-04-01;Sevilla;54678.0;Andalucia;0.9017861560536342
17135;2023-04-01;Soria;1206.0;Castilla y Leon;0.8809349890430972
17137;2023-04-01;Tarragona;27310.0;Cataluna;0.3322344010413499
17139;2023-04-01;Teruel;6130.0;Aragon;0.6922642574816488
17141;2023-04-01;Toledo;4400.0;Castilla-La Mancha;0.8052708638360175
17143;2023-04-01;Valencia;32562.0;Valencia;0.4445566993419436
17145;2023-04-01;Valladolid;2232.0;Castilla y Leon;0.4032520325203252
17147;2023-04-01;Vizcaya;9256.0;Pais Vasco;0.517905102954342
17149;2023-04-01;Zamora;1466.0;Castilla y Leon;0.36233316856154224
17151;2023-04-01;Zaragoza;5392.0;Aragon;0.6597332680778172
17153;2023-05-01;A Coruna;8664.0;Galicia;0.49364708563614607
17155;2023-05-01;Alava;912.0;Pais Vasco;0.43387250237868696
17157;2023-05-01;Albacete;772.0;Castilla-La Mancha;0.2503242542153048
17159;2023-05-01;Alicante;116477.0;Valencia;0.4818993479627975
17161;2023-05-01;Almeria;19656.0;Andalucia;0.3652581112721597
17163;2023-05-01;Asturias;6206.0;Principado de Asturias;0.23680695997252643
17165;2023-05-01;Avila;2948.0;Castilla y Leon;0.593158953722334
17167;2023-05-01;Badajoz;6859.0;Extremadura;0.6220750952294577
17169;2023-05-01;Barcelona;32843.0;Cataluna;0.8045219606594322
17171;2023-05-01;Burgos;3181.0;Castilla y Leon;0.5128163791713687
17173;2023-05-01;Caceres;9325.0;Extremadura;0.5317935557456516
17175;2023-05-01;Cadiz;20496.0;Andalucia;0.33851388177779246
17177;2023-05-01;Cantabria;8795.0;Cantabria;0.28982402952613195
17179;2023-05-01;Castellon;11198.0;Valencia;0.12139937771706724
17181;2023-05-01;Ciudad Real;1149.0;Castilla-La Mancha;0.6018858040859089
17183;2023-05-01;Cordoba;8233.0;Andalucia;0.7684338249019974
17185;2023-05-01;Cuenca;3906.0;Castilla-La Mancha;0.37256772224341855
17187;2023-05-01;Girona;21605.0;Cataluna;0.14895171909794755
17189;2023-05-01;Granada;29133.0;Andalucia;0.6560599918929875
17191;2023-05-01;Guadalajara;1169.0;Castilla-La Mancha;0.31913731913731913
17193;2023-05-01;Guipuzcoa;7154.0;Pais Vasco;0.5144911902193455
17195;2023-05-01;Huelva;5324.0;Andalucia;0.170161084121708
17197;2023-05-01;Huesca;4387.0;Aragon;0.27559994974242996
17199;2023-05-01;Islas Baleares;181642.0;Islas Baleares;0.5543832234081191
17201;2023-05-01;Jaen;4630.0;Andalucia;0.4421736223856365
17203;2023-05-01;La Rioja;6077.0;La Rioja;0.3942264028543626
17205;2023-05-01;Las Palmas;153840.0;Canarias;0.4696243066600322
17207;2023-05-01;Leon;3049.0;Castilla y Leon;0.48862179487179486
17209;2023-05-01;Lleida;1325.0;Cataluna;0.16710808424769832
17211;2023-05-01;Lugo;4844.0;Galicia;0.30354681037724024
17213;2023-05-01;Madrid;70331.0;Comunidad de Madrid;0.9346809132711373
17215;2023-05-01;Malaga;112056.0;Andalucia;0.6284512492639017
17217;2023-05-01;Murcia;8861.0;Region de Murcia;0.27015243902439023
17219;2023-05-01;Navarra;10967.0;Navarra;0.4107029172752125
17221;2023-05-01;Ourense;962.0;Galicia;0.48366013071895425
17223;2023-05-01;Palencia;840.0;Castilla y Leon;0.724762726488352
17225;2023-05-01;Pontevedra;4129.0;Galicia;0.2057094459944201
17227;2023-05-01;Salamanca;8983.0;Castilla y Leon;0.5290653159785618
17229;2023-05-01;Santa Cruz de Tenerife;99056.0;Canarias;0.6812842168973011
17231;2023-05-01;Segovia;3081.0;Castilla y Leon;0.44096178617432374
17233;2023-05-01;Sevilla;53021.0;Andalucia;0.8744578035063414
17235;2023-05-01;Soria;546.0;Castilla y Leon;0.39883126369612854
17237;2023-05-01;Tarragona;31002.0;Cataluna;0.3771486964878773
17239;2023-05-01;Teruel;2937.0;Aragon;0.3316770186335404
17241;2023-05-01;Toledo;3852.0;Castilla-La Mancha;0.7049780380673499
17243;2023-05-01;Valencia;30681.0;Valencia;0.4188761161019032
17245;2023-05-01;Valladolid;2413.0;Castilla y Leon;0.43595302619692866
17247;2023-05-01;Vizcaya;8134.0;Pais Vasco;0.45512533572068037
17249;2023-05-01;Zamora;1008.0;Castilla y Leon;0.2491349480968858
17251;2023-05-01;Zaragoza;4074.0;Aragon;0.498470573840695
17253;2023-06-01;A Coruna;9222.0;Galicia;0.5254401458606347
17255;2023-06-01;Alava;962.0;Pais Vasco;0.4576593720266413
17257;2023-06-01;Albacete;1824.0;Castilla-La Mancha;0.5914396887159533
17259;2023-06-01;Alicante;167086.0;Valencia;0.6912835534372621
17261;2023-06-01;Almeria;28688.0;Andalucia;0.5330954770134165
17263;2023-06-01;Asturias;8037.0;Principado de Asturias;0.306673789445568
17265;2023-06-01;Avila;2920.0;Castilla y Leon;0.5875251509054326
17267;2023-06-01;Badajoz;6000.0;Extremadura;0.5441683294032287
17269;2023-06-01;Barcelona;39167.0;Cataluna;0.9594346324375964
17271;2023-06-01;Burgos;3033.0;Castilla y Leon;0.4889569563114622
17273;2023-06-01;Caceres;6869.0;Extremadura;0.3917308240661534
17275;2023-06-01;Cadiz;26722.0;Andalucia;0.44134308884007467
17277;2023-06-01;Cantabria;16541.0;Cantabria;0.5450800764515916
17279;2023-06-01;Castellon;37411.0;Valencia;0.40557886406261856
17281;2023-06-01;Ciudad Real;952.0;Castilla-La Mancha;0.49869041382922996
17283;2023-06-01;Cordoba;7457.0;Andalucia;0.6960052268060481
17285;2023-06-01;Cuenca;3718.0;Castilla-La Mancha;0.35463563525371994
17287;2023-06-01;Girona;33080.0;Cataluna;0.22806400683916248
17289;2023-06-01;Granada;28996.0;Andalucia;0.6529748232220871
17291;2023-06-01;Guadalajara;1331.0;Castilla-La Mancha;0.3633633633633634
17293;2023-06-01;Guipuzcoa;9557.0;Pais Vasco;0.6873067241999281
17295;2023-06-01;Huelva;11946.0;Andalucia;0.3818077218102787
17297;2023-06-01;Huesca;6950.0;Aragon;0.4366126397788667
17299;2023-06-01;Islas Baleares;219425.0;Islas Baleares;0.6696994021004312
17301;2023-06-01;Jaen;5539.0;Andalucia;0.5289848152038965
17303;2023-06-01;La Rioja;6848.0;La Rioja;0.44424262082387284
17305;2023-06-01;Las Palmas;147699.0;Canarias;0.45087779816289714
17307;2023-06-01;Leon;3791.0;Castilla y Leon;0.6075320512820512
17309;2023-06-01;Lleida;3705.0;Cataluna;0.46727203934922434
17311;2023-06-01;Lugo;6997.0;Galicia;0.43846346659982455
17313;2023-06-01;Madrid;73736.0;Comunidad de Madrid;0.97993248810568
17315;2023-06-01;Malaga;109740.0;Andalucia;0.6154622697064019
17317;2023-06-01;Murcia;15425.0;Region de Murcia;0.47027439024390244
17319;2023-06-01;Navarra;10609.0;Navarra;0.397296183949369
17321;2023-06-01;Ourense;917.0;Galicia;0.461035696329814
17323;2023-06-01;Palencia;703.0;Castilla y Leon;0.6065573770491803
17325;2023-06-01;Pontevedra;6595.0;Galicia;0.3285671582303707
17327;2023-06-01;Salamanca;10313.0;Castilla y Leon;0.6073973732257495
17329;2023-06-01;Santa Cruz de Tenerife;111399.0;Canarias;0.7661765110456958
17331;2023-06-01;Segovia;3155.0;Castilla y Leon;0.45155288392729354
17333;2023-06-01;Sevilla;47207.0;Andalucia;0.7785694258901918
17335;2023-06-01;Soria;611.0;Castilla y Leon;0.44631117604090575
17337;2023-06-01;Tarragona;46216.0;Cataluna;0.562231603021861
17339;2023-06-01;Teruel;3125.0;Aragon;0.35290796160361376
17341;2023-06-01;Toledo;3637.0;Castilla-La Mancha;0.6656295754026355
17343;2023-06-01;Valencia;41840.0;Valencia;0.5712257324632062
17345;2023-06-01;Valladolid;3191.0;Castilla y Leon;0.576513098464318
17347;2023-06-01;Vizcaya;9720.0;Pais Vasco;0.5438675022381378
17349;2023-06-01;Zamora;1578.0;Castilla y Leon;0.39001482946119626
17351;2023-06-01;Zaragoza;3945.0;Aragon;0.4826868958766671
17353;2023-07-01;A Coruna;11702.0;Galicia;0.6667426357472509
17355;2023-07-01;Alava;1453.0;Pais Vasco;0.6912464319695528
17357;2023-07-01;Albacete;1577.0;Castilla-La Mancha;0.5113488975356679
17359;2023-07-01;Alicante;213863.0;Valencia;0.8848136563730844
17361;2023-07-01;Almeria;43966.0;Andalucia;0.8169992938640502
17363;2023-07-01;Asturias;19467.0;Principado de Asturias;0.7428168046705079
17365;2023-07-01;Avila;3905.0;Castilla y Leon;0.7857142857142857
17367;2023-07-01;Badajoz;9720.0;Extremadura;0.8815526936332305
17369;2023-07-01;Barcelona;38331.0;Cataluna;0.938955980697156
17371;2023-07-01;Burgos;4452.0;Castilla y Leon;0.7177172335966467
17373;2023-07-01;Caceres;9166.0;Extremadura;0.5227259766181922
17375;2023-07-01;Cadiz;38094.0;Andalucia;0.6291641204353643
17377;2023-07-01;Cantabria;26883.0;Cantabria;0.8858828181638436
17379;2023-07-01;Castellon;68218.0;Valencia;0.7395626673605012
17381;2023-07-01;Ciudad Real;1407.0;Castilla-La Mancha;0.7370350969093766
17383;2023-07-01;Cordoba;5494.0;Andalucia;0.5127870076535375
17385;2023-07-01;Cuenca;4147.0;Castilla-La Mancha;0.3955551316291492
17387;2023-07-01;Girona;67913.0;Cataluna;0.4682137514047171
17389;2023-07-01;Granada;32862.0;Andalucia;0.7400351303877855
17391;2023-07-01;Guadalajara;1500.0;Castilla-La Mancha;0.4095004095004095
17393;2023-07-01;Guipuzcoa;10862.0;Pais Vasco;0.7811578568860122
17395;2023-07-01;Huelva;16065.0;Andalucia;0.5134556379442597
17397;2023-07-01;Huesca;11017.0;Aragon;0.6921095615027013
17399;2023-07-01;Islas Baleares;273129.0;Islas Baleares;0.8336075105219947
17401;2023-07-01;Jaen;7320.0;Andalucia;0.6990736319358227
17403;2023-07-01;La Rioja;9774.0;La Rioja;0.6340577359714564
17405;2023-07-01;Las Palmas;188982.0;Canarias;0.5769015907516004
17407;2023-07-01;Leon;4870.0;Castilla y Leon;0.780448717948718
17409;2023-07-01;Lleida;5395.0;Cataluna;0.6804136713330811
17411;2023-07-01;Lugo;8908.0;Galicia;0.5582153152024063
17413;2023-07-01;Madrid;68403.0;Comunidad de Madrid;0.9090582888126943
17415;2023-07-01;Malaga;158828.0;Andalucia;0.8907658226073302
17417;2023-07-01;Murcia;22771.0;Region de Murcia;0.6942378048780488
17419;2023-07-01;Navarra;12680.0;Navarra;0.4748530127701007
17421;2023-07-01;Ourense;1209.0;Galicia;0.6078431372549019
17423;2023-07-01;Palencia;562.0;Castilla y Leon;0.48490077653149266
17425;2023-07-01;Pontevedra;14612.0;Galicia;0.727979274611399
17427;2023-07-01;Salamanca;13353.0;Castilla y Leon;0.7864420755050356
17429;2023-07-01;Santa Cruz de Tenerife;118112.0;Canarias;0.8123469696552863
17431;2023-07-01;Segovia;5687.0;Castilla y Leon;0.81394017460999
17433;2023-07-01;Sevilla;45257.0;Andalucia;0.7464087213233718
17435;2023-07-01;Soria;1351.0;Castilla y Leon;0.9868517165814463
17437;2023-07-01;Tarragona;65736.0;Cataluna;0.7996983005072931
17439;2023-07-01;Teruel;3809.0;Aragon;0.4301524562394128
17441;2023-07-01;Toledo;3500.0;Castilla-La Mancha;0.6405563689604685
17443;2023-07-01;Valencia;54706.0;Valencia;0.7468803757201758
17445;2023-07-01;Valladolid;4199.0;Castilla y Leon;0.7586269196025294
17447;2023-07-01;Vizcaya;11885.0;Pais Vasco;0.6650067144136079
17449;2023-07-01;Zamora;2161.0;Castilla y Leon;0.5341077607513594
17451;2023-07-01;Zaragoza;3890.0;Aragon;0.47595742077572495
17453;2023-08-01;A Coruna;15423.0;Galicia;0.8787533473876132
17455;2023-08-01;Alava;1448.0;Pais Vasco;0.6888677450047573
17457;2023-08-01;Albacete;1890.0;Castilla-La Mancha;0.6128404669260701
17459;2023-08-01;Alicante;241704.0;Valencia;1.0
17461;2023-08-01;Almeria;47343.0;Andalucia;0.8797524807670867
17463;2023-08-01;Asturias;22175.0;Principado de Asturias;0.8461479757316748
17465;2023-08-01;Avila;4800.0;Castilla y Leon;0.96579476861167
17467;2023-08-01;Badajoz;9511.0;Extremadura;0.8625974968256848
17469;2023-08-01;Barcelona;34658.0;Cataluna;0.8489821914117042
17471;2023-08-01;Burgos;5912.0;Castilla y Leon;0.9530872158632919
17473;2023-08-01;Caceres;12704.0;Extremadura;0.724493869404049
